,tome,chapitre,section,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
6978,TOME_III,CHAPITRE_IV,XIII,5,"{'occurrence': 3, 'mention_ratio': 0.0189}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'demander', 'i': 354}, {'w': 'avoir', 'i': 357}, {'w': 'voir', 'i': 383}]",[],[],"[{'w': 'peine', 'i': 358}]",0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6979,TOME_III,CHAPITRE_IV,XIII,6,"{'occurrence': 3, 'mention_ratio': 0.0189}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'pressentir', 'i': 640}]",[],[],"[{'w': 'démarche', 'i': 643}]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6980,TOME_III,CHAPITRE_IV,XIII,7,"{'occurrence': 3, 'mention_ratio': 0.0189}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'retourner', 'i': 1217}, {'w': 'apercevoir', 'i': 1220}, {'w': 'deviner', 'i': 1235}]",[],[],"[{'w': 'compagnon', 'i': 1241}]",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
6981,TOME_III,CHAPITRE_IV,XIII,8,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'compagnons', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'faire', 'i': 164}]","[{'w': 'interroger', 'i': 156}]",[],[],0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6982,TOME_III,CHAPITRE_IV,XIII,9,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'voir', 'i': 305}]","[{'w': 'dire', 'i': 281}]",[],[],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6983,TOME_III,CHAPITRE_IV,XIII,10,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}",[],[],[],"[{'w': 'pipe', 'i': 335}]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6984,TOME_III,CHAPITRE_IV,XIII,11,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 1.0, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'la', 'c': 1}, {'n': 'elle', 'c': 1}]}",[],"[{'w': 'voilà', 'i': 438}]",[],[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6985,TOME_III,CHAPITRE_IV,XIII,12,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les officiers prisonniers', 'c': 1}], 'pronoun': [{'n': 'leur', 'c': 1}]}",[],[],"[{'w': 'prisonnier', 'i': 753}]",[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6986,TOME_III,CHAPITRE_IV,XIII,13,"{'occurrence': 2, 'mention_ratio': 0.0126}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un troisième', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'discuter', 'i': 983}, {'w': 'prouver', 'i': 989}, {'w': 'tromper', 'i': 993}]",[],[],[],0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6987,TOME_III,CHAPITRE_IV,XIV,0,"{'occurrence': 46, 'mention_ratio': 0.2514}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.02, 'Plural': 0.98}, 'max': 0.98, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les prisonniers', 'c': 4}, {'n': 'ses compagnons', 'c': 2}, {'n': 'ses camarades', 'c': 2}, {'n': 'leur escorte', 'c': 1}, {'n': 'tous les prisonniers', 'c': 1}, {'n': 'tous les hommes', 'c': 1}, {'n': 'ses prisonniers', 'c': 1}, {'n': 'les hommes', 'c': 1}, {'n': 'ces hommes', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 10}, {'n': 'leur', 'c': 10}, {'n': 'tous', 'c': 4}, {'n': 'les', 'c': 4}, {'n': 'leurs', 'c': 2}, {'n': 'ses', 'c': 1}, {'n': 'eux', 'c': 1}]}","[{'w': 'tomber', 'i': 32}, {'w': 'arrêter', 'i': 64}, {'w': 'faire', 'i': 172}, {'w': 'voir', 'i': 196}, {'w': 'remettre', 'i': 215}, {'w': 'passer', 'i': 264}, {'w': 'remplir', 'i': 314}, {'w': 'hisser', 'i': 358}, {'w': 'sembler', 'i': 765}, {'w': 'bousculer', 'i': 795}, {'w': 'heurter', 'i': 798}, {'w': 'injurier', 'i': 801}, {'w': 'lire', 'i': 818}, {'w': 'marcher', 'i': 878}, {'w': 'préparer', 'i': 902}, {'w': 'faire', 'i': 1023}, {'w': 'venir', 'i': 1044}, {'w': 'parler', 'i': 1303}]","[{'w': 'porter', 'i': 536}, {'w': 'soumettre', 'i': 626}, {'w': 'suivre', 'i': 929}, {'w': 'attendre', 'i': 1061}, {'w': 'traiter', 'i': 1068}, {'w': 'fusiller', 'i': 1331}, {'w': 'mettre', 'i': 1359}]","[{'w': 'tout', 'i': 539}, {'w': 'tout', 'i': 627}]","[{'w': 'escorte', 'i': 26}, {'w': 'charrette', 'i': 29}, {'w': 'tête', 'i': 558}, {'w': 'intérêt', 'i': 568}, {'w': 'escorte', 'i': 860}, {'w': 'destination', 'i': 1049}, {'w': 'sortie', 'i': 1076}, {'w': 'égard', 'i': 1323}, {'w': 'souvenir', 'i': 1340}, {'w': 'campagne', 'i': 1349}, {'w': 'situation', 'i': 1371}]",6,2,1,0,1,2,1,2,0,7,7,6,0,0,0,0,3
6988,TOME_III,CHAPITRE_IV,XIV,1,"{'occurrence': 25, 'mention_ratio': 0.1366}","{'ratio': 0.32, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.96, 'inference': {'Singular': 0.92, 'Plural': 0.08}, 'max': 0.92, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [{'n': 'prisonnier', 'c': 1}, {'n': 'ce colosse', 'c': 1}, {'n': ""l' indiscret"", 'c': 1}, {'n': 'ses camarades', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 5}, {'n': 'ses', 'c': 4}, {'n': 'lui', 'c': 3}, {'n': ""m'"", 'c': 2}, {'n': 'ses nouveaux', 'c': 1}, {'n': ""l'"", 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'me', 'c': 1}, {'n': 'moi', 'c': 1}, {'n': 'mon', 'c': 1}]}","[{'w': 'lever', 'i': 1450}, {'w': 'quitter', 'i': 1452}, {'w': 'passer', 'i': 1457}, {'w': 'asseoir', 'i': 1511}, {'w': 'rester', 'i': 1532}, {'w': 'partir', 'i': 1558}, {'w': 'rire', 'i': 1658}]","[{'w': 'arrêter', 'i': 1487}, {'w': 'secouer', 'i': 1575}, {'w': 'attraper', 'i': 1624}, {'w': 'enfermer', 'i': 1629}]",[],"[{'w': 'pas', 'i': 1496}, {'w': 'camarade', 'i': 1507}, {'w': 'pied', 'i': 1525}, {'w': 'âme', 'i': 1645}, {'w': 'rire', 'i': 1675}]",1,4,1,0,0,0,0,0,2,7,0,1,0,0,0,0,0
6989,TOME_III,CHAPITRE_IV,XIV,2,"{'occurrence': 15, 'mention_ratio': 0.082}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8667, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le sous-officier', 'c': 2}, {'n': 'cette force mystérieuse', 'c': 1}, {'n': 'du caporal', 'c': 1}, {'n': 'le chef de leur escorte', 'c': 1}, {'n': 'un soldat russe', 'c': 1}, {'n': 'un russe', 'c': 1}, {'n': 'le soldat', 'c': 1}], 'pronoun': [{'n': 'ses', 'c': 2}, {'n': 'le', 'c': 2}, {'n': 'celui -là', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'parvenir', 'i': 861}, {'w': 'gagner', 'i': 868}, {'w': 'répliquer', 'i': 1194}]","[{'w': 'battre', 'i': 1150}, {'w': 'tancer', 'i': 1169}, {'w': 'passer', 'i': 1180}]","[{'w': 'mystérieux', 'i': 618}, {'w': 'russe', 'i': 1135}, {'w': 'malade', 'i': 1199}]","[{'w': 'existence', 'i': 614}, {'w': 'figure', 'i': 850}, {'w': 'prisonnier', 'i': 871}]",1,0,1,0,0,2,0,1,1,3,2,0,0,0,0,0,1
6990,TOME_III,CHAPITRE_IV,XIV,3,"{'occurrence': 10, 'mention_ratio': 0.0546}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'une masse énorme de troupe', 'c': 1}, {'n': 'les scélérats', 'c': 1}, {'n': 'des soldats', 'c': 1}, {'n': 'des officiers du', 'c': 1}, {'n': 'les officiers', 'c': 1}, {'n': 'des français', 'c': 1}, {'n': 'les soldats prisonniers', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 2}, {'n': 'leurs', 'c': 1}]}","[{'w': 'piller', 'i': 396}, {'w': 'voler', 'i': 408}]","[{'w': 'lever', 'i': 1450}]","[{'w': 'énorme', 'i': 111}, {'w': 'prisonnier', 'i': 1482}]","[{'w': 'défilé', 'i': 702}, {'w': 'grossièreté', 'i': 1318}]",2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0
6991,TOME_III,CHAPITRE_IV,XIV,4,"{'occurrence': 9, 'mention_ratio': 0.0492}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'moi', 'c': 3}, {'n': 'son', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': '-il', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'cesser', 'i': 1681}, {'w': 'lever', 'i': 1686}, {'w': 'regarder', 'i': 1699}, {'w': 'penser', 'i': 1816}, {'w': 'sourire', 'i': 1858}, {'w': 'aller', 'i': 1860}]",[],[],"[{'w': 'camarade', 'i': 1866}]",0,0,0,0,1,2,0,0,1,2,0,1,0,0,0,0,0
6992,TOME_III,CHAPITRE_IV,XIV,5,"{'occurrence': 8, 'mention_ratio': 0.0437}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 3}, {'n': ""l'"", 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'son', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'sentir', 'i': 1220}, {'w': 'avoir', 'i': 1244}, {'w': 'sentir', 'i': 1251}, {'w': 'élever', 'i': 1261}, {'w': 'souper', 'i': 1280}]","[{'w': 'terrasser', 'i': 1229}]",[],"[{'w': 'peur', 'i': 1245}, {'w': 'âme', 'i': 1267}, {'w': 'camarade', 'i': 1299}]",0,4,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0
6993,TOME_III,CHAPITRE_IV,XIV,6,"{'occurrence': 7, 'mention_ratio': 0.0383}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.8571000000000001, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'allemands', 'c': 1}, {'n': 'les misérables', 'c': 1}, {'n': 'des soldats', 'c': 1}, {'n': 'les uns', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 3}]}",[],"[{'w': 'dépasser', 'i': 787}]","[{'w': 'misérable', 'i': 428}]",[],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6994,TOME_III,CHAPITRE_IV,XIV,7,"{'occurrence': 6, 'mention_ratio': 0.0328}","{'ratio': 0.16670000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}, {'n': 'ses', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'tu', 'c': 1}, {'n': 'sa', 'c': 1}]}","[{'w': 'voir', 'i': 389}]",[],[],"[{'w': 'imagination', 'i': 342}, {'w': 'compagnon', 'i': 356}, {'w': 'grâce', 'i': 545}]",0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
6995,TOME_III,CHAPITRE_IV,XIV,8,"{'occurrence': 6, 'mention_ratio': 0.0328}","{'ratio': 0.6667000000000001, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.8333, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'des femmes fardées et attifées de couleurs voyantes', 'c': 1}, {'n': 'ces femmes', 'c': 1}, {'n': 'les femmes', 'c': 1}, {'n': 'quelques femmes', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'elles', 'c': 1}]}","[{'w': 'passer', 'i': 694}]","[{'w': 'contenir', 'i': 588}]",[],[],0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
6996,TOME_III,CHAPITRE_IV,XIV,9,"{'occurrence': 6, 'mention_ratio': 0.0328}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 0.5, 'Plural': 0.5}, 'max': 0.5, 'argmax': 'Null'}","{'proper': [], 'common': [{'n': 'le soldat', 'c': 1}], 'pronoun': [{'n': 'on', 'c': 2}, {'n': 'ils', 'c': 2}, {'n': 'il', 'c': 1}]}","[{'w': 'attraper', 'i': 1624}, {'w': 'enfermer', 'i': 1629}, {'w': 'prendre', 'i': 1841}]","[{'w': 'laisser', 'i': 1614}]",[],[],2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6997,TOME_III,CHAPITRE_IV,XIV,10,"{'occurrence': 4, 'mention_ratio': 0.0219}","{'ratio': 0.25, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}, {'n': 'son', 'c': 1}, {'n': ""l'"", 'c': 1}]}","[{'w': 'reconnaître', 'i': 612}]","[{'w': 'affaiblir', 'i': 690}]",[],"[{'w': 'âme', 'i': 673}]",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6998,TOME_III,CHAPITRE_IV,XIV,11,"{'occurrence': 4, 'mention_ratio': 0.0219}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'soldats', 'c': 1}], 'pronoun': [{'n': 'tous', 'c': 1}, {'n': 'leurs', 'c': 1}, {'n': 'ils', 'c': 1}]}","[{'w': 'témoigner', 'i': 1105}, {'w': 'recevoir', 'i': 1211}]",[],[],"[{'w': 'procédé', 'i': 1115}]",0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6999,TOME_III,CHAPITRE_IV,XIV,12,"{'occurrence': 3, 'mention_ratio': 0.0164}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}, {'n': 'son', 'c': 1}]}","[{'w': 'voir', 'i': 1147}, {'w': 'entendre', 'i': 1163}]",[],[],"[{'w': 'ami', 'i': 1168}]",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
7000,TOME_III,CHAPITRE_IV,XIV,13,"{'occurrence': 3, 'mention_ratio': 0.0164}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le capitaine', 'c': 1}, {'n': 'son ami', 'c': 1}, {'n': ""l' officier"", 'c': 1}], 'pronoun': []}","[{'w': 'répondre', 'i': 1207}]","[{'w': 'entendre', 'i': 1163}]",[],[],0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7001,TOME_III,CHAPITRE_IV,XIV,14,"{'occurrence': 3, 'mention_ratio': 0.0164}","{'ratio': 0.6667000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui-même', 'c': 1}, {'n': ""m'"", 'c': 1}]}",[],"[{'w': 'faire', 'i': 1601}]",[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7002,TOME_III,CHAPITRE_IV,XIV,15,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le corps de beauharnais', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7003,TOME_III,CHAPITRE_IV,XIV,16,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'davout', 'c': 1}], 'common': [], 'pronoun': [{'n': 'dont', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,TOME_III,CHAPITRE_IV,XIV,17,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}]}","[{'w': 'pouvoir', 'i': 552}]",[],[],"[{'w': 'compagnon', 'i': 561}]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7005,TOME_III,CHAPITRE_IV,XIV,18,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'voir', 'i': 846}]",[],[],"[{'w': 'esprit', 'i': 838}]",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
7006,TOME_III,CHAPITRE_IV,XIV,19,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}, {'n': 'son', 'c': 1}]}","[{'w': 'suivre', 'i': 929}]",[],[],"[{'w': 'timon', 'i': 933}]",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7007,TOME_III,CHAPITRE_IV,XIV,20,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'plusieurs soldats', 'c': 1}], 'pronoun': [{'n': 'les uns', 'c': 1}]}","[{'w': 'précipiter', 'i': 945}]",[],[],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7008,TOME_III,CHAPITRE_IV,XIV,21,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'la pleine lune', 'c': 1}], 'pronoun': [{'n': 'dont', 'c': 1}]}",[],[],"[{'w': 'plein', 'i': 1740}, {'w': 'camarade', 'i': 1866}]",[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7009,TOME_III,CHAPITRE_IV,XIV,22,"{'occurrence': 2, 'mention_ratio': 0.0109}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'pierre', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}]}","[{'w': 'plonger', 'i': 1792}]",[],[],"[{'w': 'regard', 'i': 1794}]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,TOME_III,CHAPITRE_IV,XV,0,"{'occurrence': 8, 'mention_ratio': 0.0941}","{'ratio': 0.25, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'dokhtourow', 'c': 1}, {'n': 'murat', 'c': 1}], 'common': [{'n': 'un petit détachement', 'c': 1}, {'n': 'du détachement', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 2}, {'n': 'qui', 'c': 1}, {'n': 'que', 'c': 1}]}",[],"[{'w': 'envoyer', 'i': 198}]","[{'w': 'petit', 'i': 200}]","[{'w': 'allure', 'i': 235}, {'w': 'régiment', 'i': 278}, {'w': 'position', 'i': 631}, {'w': 'cosaque', 'i': 750}]",0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0
7011,TOME_III,CHAPITRE_IV,XV,1,"{'occurrence': 8, 'mention_ratio': 0.0941}","{'ratio': 0.5, 'inference': {'Male': 0.5, 'Female': 0.5}, 'max': 0.5, 'argmax': 'Null'}","{'ratio': 0.875, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'ce dokhtourow', 'c': 1}, {'n': 'figner', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 2}, {'n': 'que', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'ses', 'c': 1}]}","[{'w': 'avoir', 'i': 638}]",[],"[{'w': 'indécis', 'i': 463}, {'w': 'imprévoyant', 'i': 465}]","[{'w': 'mouvement', 'i': 628}, {'w': 'intention', 'i': 640}]",0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
